"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"6bmTNiH8blviXxFDVoAuL7",vicc,"Azahriah, DESH",30,1,-10,HU,2023-11-02,62,true,158048,tripq,2023-08-24,0.668,0.677,3,-8.724,0,0.236,0.304,0.00324,0.119,0.581,163.934,4
"31nfdEooLEq7dn3UMcIeB5",Vois sur ton chemin - Techno Mix,BENNETT,31,1,-5,HU,2023-11-02,91,false,178156,Vois sur ton chemin (Techno Mix),2023-08-04,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,4
"7AZobwHObSuZQDCGXWYuop",Villám,"Mihályfi Luca, Ekhoe",32,-6,2,HU,2023-11-02,60,false,206000,Villám,2023-07-25,0.808,0.391,5,-6.653,0,0.0922,0.143,0.0,0.103,0.353,120.074,4
"3DTF2AIcHMwZ1q1gz9zspi",szosziazi,Azahriah,33,2,-10,HU,2023-11-02,59,true,206037,memento,2023-05-01,0.771,0.615,8,-7.929,0,0.19,0.135,0.000587,0.12,0.406,105.993,4
"59wn91U7xuJ5S1zkX8HmpK",Smash!,Ekhoe,34,-1,3,HU,2023-11-02,60,true,144000,Sose Alszok,2023-04-07,0.763,0.531,11,-7.748,0,0.124,0.193,0.0,0.0917,0.217,80.023,4
"5pYNDOTIoZZ5ab77vb8EO3",Rét,"Azahriah, DESH",35,-1,-6,HU,2023-11-02,59,false,179234,Rét,2021-01-01,0.474,0.711,0,-6.94,1,0.0862,0.438,0.0,0.107,0.722,81.993,4
"7xdiiqtQPUXrKcd6BoFyYd",bulbaba,"Azahriah, DESH",36,0,-8,HU,2023-11-02,61,true,125825,tripq,2023-08-24,0.81,0.674,11,-7.816,0,0.144,0.701,0.000038,0.095,0.242,103.09,4
"3tYdb1HYnrqcq9bdwsuxfg",Gurulgatok,VZS,37,1,-2,HU,2023-11-02,58,true,147096,Gurulgatok,2023-09-20,0.926,0.556,10,-7.379,0,0.178,0.0952,0.0,0.179,0.621,92.999,4
"5sybMF2Gbm98ociatHQFpT",Latyo és haze,"Kain, Ekhoe, Pogány Induló",38,-1,0,HU,2023-11-02,59,true,153650,Focus,2023-01-13,0.824,0.536,1,-8.997,1,0.143,0.0725,0.0,0.129,0.419,125.046,4
"7cU3vDXfkH4bAemYBxuoJT",Miafasz,"Azahriah, DESH",39,1,-6,HU,2023-11-02,60,true,193542,A ló túloldalán,2022-05-20,0.696,0.707,8,-6.704,0,0.217,0.368,0.0,0.111,0.506,87.478,4
"35RegtSScKod4jXc4XtQXz","3 Toivomusta","Pyrythekid, Axel Kala",30,2,-2,FI,2023-11-02,61,false,142097,"3 Toivomusta",2023-10-05,0.768,0.765,7,-5.959,0,0.0424,0.031,0.00911,0.191,0.583,117.947,4
"1D7EPvrBZpKfa8ff0nOVtn",Oikee mies,"Ege Zulu, Joe L",31,2,-8,FI,2023-11-02,64,false,185357,Oikee mies,2023-09-14,0.775,0.749,1,-4.712,1,0.129,0.0979,0.000025,0.292,0.648,112.042,4
"39RqJCSBMKkNGiNAnuUMH6",Jälkeekään,Gettomasa,32,5,2,FI,2023-11-02,63,false,156919,Jälkeekään,2023-06-01,0.727,0.753,8,-4.216,1,0.125,0.275,0.00651,0.142,0.53,99.934,4
"2WwAsPZ5eBwihvFv2uXGl4",Fotogeeninen - Bonus Track,Lauri Haav,33,-4,17,FI,2023-11-02,49,true,147717,Aino,2023-10-26,0.787,0.5,9,-6.073,1,0.124,0.249,0.0,0.367,0.493,99.01,4
"2sa9m8OLLjWGBS96w8kR2d",Sydämii,Lauri Haav,34,-4,16,FI,2023-11-02,50,false,179910,Aino,2023-10-26,0.683,0.685,5,-7.784,0,0.0374,0.016,0.00000123,0.221,0.35,140.007,4
"0Ch46DVttxlt7dNSkYcpZG",WILLAIN (feat. ibe),"william, ibe",35,3,-13,FI,2023-11-02,61,false,171886,Willain,2023-10-13,0.664,0.537,10,-7.583,1,0.0603,0.0448,0.00000152,0.406,0.355,90.998,4
"3K265QDIKTbM1MitKJdgOZ",Tunnettu Plugi,Korelon,36,-1,14,FI,2023-11-02,53,false,145035,Tunnettu Plugi,2023-10-27,0.743,0.612,1,-4.736,1,0.321,0.255,0.0,0.378,0.726,96.415,4
"5om9e07j4TldvFZ5QeMRxX",Reckless,Purplape,37,3,-7,FI,2023-11-02,63,false,164846,Reckless,2023-07-21,0.907,0.449,11,-7.088,1,0.353,0.12,0.0,0.325,0.817,105.027,4
"5grPmKSW7p7wxMzaje5SRP","Rajal (feat. ibe, Ares & Elastinen)","MD$, ibe, Ares, Elastinen",38,11,-20,FI,2023-11-02,58,false,185007,"Rajal (feat. ibe, Ares & Elastinen)",2023-10-20,0.465,0.716,6,-5.84,0,0.291,0.307,0.0,0.173,0.497,173.216,3
"0Md23O27tBkiiuzsCTetpl",Maailman ympäri,Costi,39,3,-4,FI,2023-11-02,63,false,150487,Maailman ympäri,2023-03-03,0.718,0.676,0,-5.543,0,0.0723,0.103,0.159,0.11,0.611,84.046,4
"3nNmRE0DxHC6ZaKkrpUumS",FINA,"Bad Bunny, Young Miko",20,0,-6,ES,2023-11-02,93,true,216327,nadie sabe lo que va a pasar mañana,2023-10-13,0.847,0.724,1,-5.41,1,0.298,0.0869,0.00000111,0.118,0.396,94.601,4
"51FvjPEGKq2zByeeEQ43V9",El Merengue,"Marshmello, Manuel Turizo",21,2,6,ES,2023-11-02,89,false,189668,El Merengue,2023-03-03,0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,4
"21N77gfWYoQDvrLvaeiQgi",BABY HELLO,"Rauw Alejandro, Bizarrap",22,3,3,ES,2023-11-02,79,true,222461,PLAYA SATURNO,2023-07-07,0.773,0.893,1,-3.733,0,0.0483,0.164,0.00000301,0.429,0.842,130.013,4
"5V7Gy8FkCKGsVNgvaVssJi",Bandidona,Saiko,23,-2,27,ES,2023-11-02,70,false,160941,Bandidona,2023-10-26,0.638,0.66,9,-4.489,0,0.197,0.0992,0.0,0.107,0.535,169.962,4
"0goXAEnjWhssHU0y9Zyqyf",LUCES DE TECNO,Feid,24,2,2,ES,2023-11-02,81,false,164293,"MOR, No Le Temas a La Oscuridad",2023-09-29,0.643,0.651,7,-6.738,0,0.601,0.142,0.0,0.103,0.324,130.019,4
"3tPPP39TSamzLPOJomKALp",NO PIENSO LLAMAR,"Soge Culebra, Quevedo, GARABATTO",25,-1,-1,ES,2023-11-02,67,false,198352,STORM,2023-10-13,0.679,0.556,10,-5.299,1,0.148,0.181,0.0,0.108,0.583,169.997,4
"4PA1wK0leCjmRZlP5dQ8Lv",El Cielo,"Sky Rompiendo, Feid, Myke Towers",26,5,7,ES,2023-11-02,88,true,191320,El Cielo,2023-06-02,0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964,4
"4pcafPzLDSqQktqSpxHL3E",THUNDER Y LIGHTNING,"Bad Bunny, Eladio Carrion",27,0,-5,ES,2023-11-02,87,true,217133,nadie sabe lo que va a pasar mañana,2023-10-13,0.552,0.744,4,-2.656,0,0.124,0.496,0.0,0.112,0.627,156.027,4
"1iLbUmb2b2btyAAcQ68a1p","Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j",28,-6,-13,ES,2023-11-02,89,false,189901,"Milo J: Bzrp Music Sessions, Vol. 57",2023-10-03,0.795,0.553,4,-8.496,0,0.244,0.527,0.00000284,0.112,0.739,124.109,4
"3LzAFrnO7CxaeBgtQhHsAP",Corazón Roto pt. 3,"Brray, Anuel AA, Chencho Corleone, Jhayco, Ryan Castro",29,6,9,ES,2023-11-02,86,true,348400,Corazón Roto pt. 3,2023-09-08,0.841,0.741,1,-4.89,0,0.048,0.363,0.00000237,0.0987,0.849,92.988,4
"4XSe9ssgPFPD5FuWJoDOID",Halskæde,Guldimund,30,-1,0,DK,2023-11-02,55,false,157373,Halskæde,2023-10-21,0.503,0.326,9,-8.065,0,0.0322,0.293,0.0,0.111,0.272,143.175,1
"6bJJTDQthQY85h4W1l0vad",Hvor Som Helst,Tessa,31,0,6,DK,2023-11-02,62,true,136218,Tessas Hævn (Igen Bitch),2023-07-07,0.833,0.672,4,-5.116,0,0.198,0.0203,0.0,0.105,0.397,107.02,4
"3ZsAluSu04Fd3LVZzLtv2B",Vi 1,Tobias Rahim,32,0,-1,DK,2023-11-02,64,true,169599,Vi 1,2023-06-02,0.685,0.828,0,-5.441,1,0.0391,0.138,0.0,0.171,0.411,129.994,4
"38xttLsyfUwd284fbNjymm",Jumeirah,"ICEKIID, Artigeardit",33,1,0,DK,2023-11-02,63,true,162487,Jumeirah,2023-05-12,0.802,0.839,7,-4.742,1,0.0627,0.109,0.0000184,0.0886,0.667,102.955,4
"4uD38j8IHpg5g8LFOlV1XV",hva status,"Artigeardit, Lamin",34,-1,-8,DK,2023-11-02,63,true,177263,nu hvor vi er her,2023-09-01,0.532,0.624,9,-9.331,0,0.435,0.0202,0.0,0.13,0.515,138.793,4
"0BGEImCBesJKIm5kZ0fOkH",STOR MAND (feat. Andreas Odbjerg),"Tobias Rahim, andreas odbjerg",35,0,-7,DK,2023-11-02,64,true,182816,Når sjælen kaster op,2022-10-21,0.667,0.671,5,-6.097,1,0.0466,0.178,0.0,0.19,0.493,145.975,4
"1QYu15XcUvIzbniUykHudF",xoxo (feat. ICEKIID),"Artigeardit, Lamin, ICEKIID",36,0,-4,DK,2023-11-02,63,true,181902,nu hvor vi er her,2023-09-01,0.808,0.611,11,-5.065,0,0.41,0.204,0.0,0.0785,0.815,93.032,4
"4utLwWSxHMamLd9siyFv5Q",Tro På Kærlighed,Gobs,37,4,-8,DK,2023-11-02,62,false,158957,KNUSTE HJERTER HELER ALDRIG,2023-04-11,0.708,0.77,5,-5.102,0,0.105,0.129,0.0,0.135,0.545,144.04,4
"1fYNJKlLilEEBAKWDKD2vC",Neonlys,Ukendt Kunstner,38,-1,-2,DK,2023-11-02,59,false,187013,Neonlys,2014-03-17,0.796,0.801,11,-4.673,1,0.0316,0.0267,0.0,0.0965,0.71,124.905,4
"2rfl7SRwfel3gNhXBmL60u",Verden Vågner (feat. Saveus),"Gilli, Saveus",39,4,1,DK,2023-11-02,61,false,156136,Suave World,2022-10-15,0.565,0.764,5,-5.452,0,0.306,0.371,0.00192,0.123,0.734,94.686,4
"2aSjZFDJyTmakHyPxsEScQ",Slzy,"Sofian Medjmedj, Ben Cristovao",30,1,0,CZ,2023-11-02,48,true,150926,PROJECT⎜23,2023-10-19,0.664,0.67,10,-8.341,0,0.112,0.3,0.0,0.12,0.509,135.954,4
"0LPNWFXiz1lgWzM3ma4iHX",Legendario,"Robin Zoot, Viktor Sheen, Resetedh",31,-7,19,CZ,2023-11-02,51,true,173142,Legendario,2023-10-27,0.697,0.676,4,-6.461,0,0.0345,0.111,0.0,0.0899,0.124,104.982,3
"03RojRDRvvbFEPpabo3Aan",King Kong,Ektor,32,2,3,CZ,2023-11-02,61,true,173589,King Kong,2023-06-09,0.772,0.847,0,-6.182,0,0.0995,0.237,0.000399,0.111,0.166,103.049,4
"1uahoKMYaJgzqsfRIdFU4z",Můj space,Viktor Sheen,33,-1,-8,CZ,2023-11-02,61,true,182068,Planeta opic,2023-10-13,0.929,0.344,1,-13.812,1,0.266,0.0284,0.0,0.429,0.474,115.961,4
"163UXyyrFlAIQapVN3DqIp",Praha/Vídeň,Calin,34,3,5,CZ,2023-11-02,60,false,162461,POPSTAR,2022-03-11,0.778,0.449,6,-7.464,0,0.0339,0.41,0.00126,0.105,0.325,130.007,4
"0uqziJ0jXgIl13movC27ut",DTB for Life,STEIN27,35,1,3,CZ,2023-11-02,58,true,151578,PRESIDENT OF SEXICO,2023-08-25,0.532,0.839,1,-7.309,1,0.0422,0.00421,0.0,0.237,0.558,170.94,4
"7HGH1kLRr6niK7GCdleGxY",Ape Song,Viktor Sheen,36,-3,-14,CZ,2023-11-02,62,true,144000,Planeta opic,2023-10-13,0.684,0.535,1,-12.376,1,0.235,0.0078,0.00696,0.0901,0.206,179.904,4
"5R4Ura4Wazydkl2N8VnaER",Světlo (feat. Calin),"Viktor Sheen, Calin",37,-2,-10,CZ,2023-11-02,61,true,146796,Planeta opic,2023-10-13,0.872,0.447,10,-12.376,0,0.203,0.104,0.00000326,0.0886,0.542,102.911,4
"4h9wh7iOZ0GGn8QVp4RAOB",I Ain't Worried,OneRepublic,38,3,3,CZ,2023-11-02,91,false,148485,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
"3rxHQ7HeJCpiei1d6ANDPW",Až na měsíc,"Viktor Sheen, Calin, Hasan, Nik Tendo",39,1,1,CZ,2023-11-02,61,true,208695,Černobílej svět,2019-05-16,0.741,0.572,3,-10.405,0,0.0645,0.265,0.0,0.13,0.525,115.093,4
"6rjuKpPydT2SxN15TZpV7r","500lbs",Lil Tecca,40,-3,-20,CA,2023-11-02,82,true,144390,TEC,2023-09-22,0.722,0.785,7,-5.451,0,0.0763,0.0942,0.0,0.119,0.529,122.986,4
"5kwuPm3p11TnirbMvcGrZZ","Spooky, Scary Skeletons - Undead Tombstone Remix Extended",Andrew Gold,41,9,9,CA,2023-11-02,72,false,229199,Halloween Howls: Fun & Scary Music (Deluxe Edition),2019-10-18,0.795,0.816,9,-5.602,0,0.112,0.00103,0.00196,0.359,0.599,127.973,4
"2vPMoMDXxu9uX1igWZmXSG",New Romantics (Taylor's Version),Taylor Swift,42,-18,8,CA,2023-11-02,85,false,230177,"1989 (Taylor's Version)",2023-10-26,0.651,0.855,5,-5.959,1,0.0538,0.0068,0.00000981,0.0759,0.698,121.98,4
"2ByBBvpR9b7IynvRmnG7kG",Clean (Taylor's Version),Taylor Swift,43,-18,7,CA,2023-11-02,84,false,271000,"1989 (Taylor's Version)",2023-10-26,0.771,0.386,4,-8.917,1,0.0297,0.276,0.0000201,0.121,0.239,103.96,4
"1Lo0QY9cvc8sUB2vnIOxDT",Fast Car,Luke Combs,44,-4,-27,CA,2023-11-02,89,false,265493,Gettin' Old,2023-03-24,0.712,0.603,8,-5.52,1,0.0262,0.186,0.0,0.115,0.67,97.994,4
"43y1WpBdnEy5TR9aZoSQL9",I Wish You Would (Taylor's Version),Taylor Swift,45,-17,5,CA,2023-11-02,84,false,207650,"1989 (Taylor's Version)",2023-10-26,0.669,0.851,0,-6.526,1,0.0432,0.00357,0.0000104,0.0676,0.541,118.026,4
"5QTxFnGygVM4jFQiBovmRo",(Don't Fear) The Reaper,Blue Öyster Cult,46,4,4,CA,2023-11-02,80,false,308120,Agents Of Fortune,1976-01-01,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
"5Pbhy6ElMAob3jp5e8ru3r",The Addams Family,The City of Prague Philharmonic Orchestra,47,3,3,CA,2023-11-02,70,false,142560,Battlestar Galactica: The A to Z of Fantasy TV,2000-01-25,0.648,0.329,10,-10.833,1,0.137,0.741,0.000111,0.102,0.577,115.271,4
"11BKm0j4eYoCPPpCONAVwA",Bloody Mary,Lady Gaga,48,2,2,CA,2023-11-02,76,false,244760,Born This Way (Special Edition),2011-01-01,0.591,0.637,9,-6.365,0,0.03,0.0107,0.00000195,0.113,0.432,99.998,4
"3pv7Q5v2dpdefwdWIvE7yH",Shake It Off (Taylor's Version),Taylor Swift,49,-20,1,CA,2023-11-02,85,false,219209,"1989 (Taylor's Version)",2023-10-26,0.632,0.807,7,-5.676,1,0.0738,0.0103,0.0000127,0.29,0.921,160.055,4
"0itd5lrE0cjqqIho0TYTKN",AZ I TI,"V:RGO, Molec",39,1,0,BG,2023-11-02,48,false,227878,AZ I TI,2023-01-25,0.503,0.744,8,-5.011,0,0.357,0.394,0.0,0.144,0.623,92.029,1
"2z0cwGTvP2Dqx5p2Ia0c9U",Ustnite ti mrasni,Emanuela,40,3,10,BG,2023-11-02,47,false,187746,Ustnite ti mrasni,2022-10-17,0.629,0.908,5,-4.026,0,0.0571,0.0555,0.0000624,0.0612,0.657,173.99,4
"2dHHgzDwk4BJdRwy9uXhTO",Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",41,0,-1,BG,2023-11-02,92,true,221520,HEROES & VILLAINS,2022-12-02,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,4
"29WxJqIfDRMo9isV07kbJP",PARANOIA,"HEARTSTEEL, League of Legends, BAEKHYUN, tobi lou, ØZI, Cal Scruby",42,-6,-37,BG,2023-11-02,85,false,198817,PARANOIA,2023-10-23,0.589,0.908,8,-4.433,1,0.109,0.0151,0.0,0.338,0.501,170.019,4
"6rQCv5zfqq8NLcUJbS5G1u",Plan B,"Torino, Pashata, Kamelia",43,7,4,BG,2023-11-02,47,false,208941,Plan B,2022-05-05,0.746,0.747,7,-5.786,0,0.26,0.149,0.0,0.287,0.869,169.942,4
"2Hh3ETdQKrmSI3QS0hme7g",Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",44,0,-6,BG,2023-11-02,89,true,199920,HEROES & VILLAINS,2022-12-02,0.684,0.671,7,-4.392,0,0.0464,0.189,0.0000237,0.122,0.156,88.048,4
"1TIQ8BrPa6qiL7l3k4El2e",Kupih ti sartse,"Emanuela, Djordan",45,1,1,BG,2023-11-02,45,false,220800,Notarialno zaveren,2019-02-01,0.71,0.896,6,-2.952,0,0.0476,0.024,0.0,0.335,0.877,149.989,4
"46w6RqZXx96cORKIbExvSu",Токсичен,Desi Slava,46,4,4,BG,2023-11-02,45,false,202857,Токсичен,2021-05-19,0.663,0.865,7,-5.742,0,0.0492,0.0419,0.0,0.323,0.812,167.954,4
"5nuqX3R4iAhbXO1sGrBLqi",Nqma Kak,"MBT, BM",47,-2,-3,BG,2023-11-02,46,true,215771,Masquerade,2019-02-15,0.704,0.462,9,-10.722,1,0.293,0.0818,0.00103,0.111,0.155,178.02,4
"6wDkQnxxbRwGsWMElQkrdB",Se Perno Gia Na Sou Po,Triantafillos,48,2,-3,BG,2023-11-02,50,false,234935,Se Perno Gia Na Sou Po,2022-07-07,0.693,0.946,11,-3.68,0,0.0569,0.387,0.0,0.0552,0.953,154.056,4
"210JJAa9nJOgNa0YNrsT5g",GODS,"League of Legends, NewJeans",40,3,6,TW,2023-11-01,87,false,220878,GODS,2023-10-04,0.588,0.765,3,-5.914,0,0.0518,0.00685,0.0000323,0.2,0.492,145.988,4
"2OR5FUKy3GQ7I9DCbRnfsW","最後一堂課 - 《媽,別鬧了!》影集片尾曲",Eric Chou,41,0,-17,TW,2023-11-01,68,false,278914,"最後一堂課 (《媽,別鬧了!》影集片尾曲)",2022-07-22,0.55,0.543,8,-6.961,1,0.0268,0.769,0.0,0.0911,0.35,74.008,4
"3t5edAHbyFEW67wFApp7EO",从前说,小阿七,42,-2,5,TW,2023-11-01,68,false,251501,从前说,2021-12-29,0.616,0.688,4,-5.182,1,0.0338,0.666,0.0,0.367,0.444,115.959,4
"7tgzj2IqzSgUpxUhjmcF5m",披星戴月的想你,告五人,43,-1,-3,TW,2023-11-01,65,false,349773,我肯定在幾百年前就說過愛你,2019-06-14,0.692,0.453,9,-7.131,1,0.0299,0.263,0.000549,0.0836,0.351,99.976,4
"6ENf77i5DmXDimXle5Ux3C",唯一,G.E.M.,44,0,-9,TW,2023-11-01,65,false,253735,唯一,2023-09-24,0.473,0.337,1,-11.013,1,0.03,0.628,0.000754,0.0812,0.206,143.588,4
"7lw5s901joNKsEZsRWXzu5",都是浪漫害的,Mixer,45,3,5,TW,2023-11-01,56,false,248619,都是浪漫害的,2023-10-17,0.569,0.649,1,-6.914,1,0.0319,0.463,0.000054,0.0959,0.156,128.032,4
"1qosh64U6CR5ki1g1Rf2dZ",Love Lee,AKMU,46,1,4,TW,2023-11-01,81,false,179683,Love Lee,2023-08-21,0.914,0.532,5,-6.6,0,0.0734,0.453,0.00000457,0.169,0.706,100.029,4
"3NNDJfWMGHuNpvHWTImmlW",慢冷,Fish Leong,47,2,3,TW,2023-11-01,65,false,289604,我好嗎? - 太陽如常升起,2019-05-16,0.521,0.471,4,-8.247,1,0.0317,0.786,0.0,0.105,0.269,92.054,4
"7IiSESHLOtsoEXTlXa0bjJ",想太多,Nicky Lee,48,-2,2,TW,2023-11-01,67,false,216607,想太多,2007-10-12,0.485,0.356,11,-8.918,1,0.0243,0.71,0.0,0.125,0.148,76.988,4
"3V2v19gDm4rmRkMwcgS4X2",有些,颜人中,49,-4,-1,TW,2023-11-01,67,false,229523,失眠症候群,2019-12-14,0.685,0.535,7,-7.53,1,0.0433,0.744,0.0,0.081,0.369,125.922,4
"7DhYjNLksXZhbRQeheAums",Caraluna,Bacilos,40,9,10,PE,2023-11-01,83,false,266160,Caraluna,2002-06-25,0.76,0.773,9,-5.314,1,0.0675,0.176,0.0,0.1,0.895,102.789,4
"0DWdj2oZMBFSzRsi2Cvfzf",TQG,"KAROL G, Shakira",41,-1,2,PE,2023-11-01,90,true,197933,MAÑANA SERÁ BONITO,2023-02-24,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,4
"0aPs3kmiqmt9QG7gWXdefA",No soy Eterno,"Bizarrap, Milo j",42,-5,-9,PE,2023-11-01,86,false,151468,en dormir sin Madrid,2023-10-04,0.564,0.402,2,-6.488,0,0.329,0.44,0.0000625,0.308,0.628,121.45,4
"1LiN0Z98FkR1t0m8KmLcAH",Amanece,"Anuel AA, Haze",43,1,7,PE,2023-11-01,84,false,190004,Amanece,2018-12-14,0.79,0.631,8,-5.549,0,0.0425,0.437,0.0,0.158,0.889,94.039,4
"0CYTGMBYkwUxrj1MWDLrC5",CHORRITO PA LAS ANIMAS,Feid,44,-2,4,PE,2023-11-01,85,true,168133,SIXDO,2022-12-02,0.743,0.831,8,-4.042,0,0.0584,0.114,0.0000643,0.35,0.609,95.975,4
"4gJfPoMIcSDGY0tMGxm6Fu",OKI DOKI,KAROL G,45,5,2,PE,2023-11-01,78,true,143789,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.843,0.728,2,-4.207,0,0.0552,0.202,0.000219,0.313,0.581,106.015,4
"3NhstUmrlhaN1M6hP8zMbb",BABY NUEVA,Bad Bunny,46,2,-9,PE,2023-11-01,90,true,240773,nadie sabe lo que va a pasar mañana,2023-10-13,0.866,0.63,10,-4.816,0,0.0616,0.504,0.000505,0.328,0.359,117.924,4
"6k5wiT5l9DK8iZmhvEvoqo",Corazón Roto - Remix,"Brray, Jhayco, Ryan Castro",47,0,3,PE,2023-11-01,84,true,275040,Corazón Roto (Remix),2023-04-07,0.843,0.794,1,-4.686,0,0.0426,0.226,0.00000122,0.25,0.796,92.998,4
"1Hs1uUl8o2VtDp1DABFq0O",Los del Espacio,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",48,-2,-6,PE,2023-11-01,88,false,338000,Los del Espacio,2023-06-01,0.813,0.682,0,-3.598,1,0.0402,0.107,0.0,0.108,0.634,120.011,4
"3DeZc9cOc1DM8YNoJV8lAv",Toy en el Mic,"Bizarrap, Milo j",49,-4,-9,PE,2023-11-01,87,true,137053,en dormir sin Madrid,2023-10-04,0.73,0.423,8,-10.953,0,0.145,0.464,0.0,0.202,0.91,100.941,4
"5omIW7YOPhA6CULhkdz6jE",Paradiso Artificiale (feat. Baby Gang & Kid Yugi),"Tedua, Baby Gang, Kid Yugi",39,8,3,IT,2023-11-01,75,false,162411,La Divina Commedia,2023-06-02,0.743,0.693,10,-7.624,0,0.114,0.326,0.0,0.205,0.567,104.522,4
"2YQx1HsasbXKv8nVvXKidO",Nato Per Questo,Capo Plaza,40,3,-15,IT,2023-11-01,72,true,167076,Nato Per Questo,2023-10-13,0.588,0.739,9,-5.905,1,0.437,0.302,0.0,0.218,0.337,129.957,4
"4qFrGuly7KCl3WMmGuECFC","CLAP CLAP (feat. Artie 5ive, Niky Savage)","Sadturs, KIID, Artie 5ive, Niky Savage",41,9,9,IT,2023-11-01,62,true,133874,NO REGULAR MUSIC,2023-10-27,0.747,0.694,3,-4.997,0,0.287,0.0787,0.0,0.121,0.718,160.041,4
"6gs7AIeuNkpktUbwZcES2Y",Un milione di volte (feat. Sfera Ebbasta),"Shiva, Sfera Ebbasta",42,-3,-8,IT,2023-11-01,76,true,181714,Santana Season,2023-06-09,0.733,0.65,7,-5.866,0,0.0568,0.247,0.0,0.121,0.306,140.171,4
"7v4C0Bh0UUIr54Y7h86GPW",Giro con te,Calcutta ,43,-3,-26,IT,2023-11-01,70,false,204106,RELAX,2023-10-20,0.527,0.636,4,-7.209,1,0.0593,0.414,0.0,0.348,0.781,79.876,4
"6ds6kgkB0qRSpSnxcBomCO",Un Briciolo Di Allegria (con MINA),"BLANCO, Mina",44,-8,3,IT,2023-11-01,75,false,207615,Innamorato,2023-04-13,0.617,0.707,2,-4.31,1,0.0399,0.467,0.0,0.0481,0.392,91.925,4
"0ofsKCwrfh6wigMU9IHsAF",Controtempo,Calcutta ,45,0,-24,IT,2023-11-01,70,false,224562,RELAX,2023-10-20,0.748,0.495,11,-8.3,0,0.0547,0.166,0.00159,0.16,0.732,94.008,4
"4H8mFU6lQDvHVi4pIqrvku","Bentley (feat. Simba La Rue, J Lord)","Baby Gang, Simba La Rue, J Lord",46,3,-11,IT,2023-11-01,71,true,119329,INNOCENTE (Deluxe Edition),2023-10-13,0.516,0.743,4,-5.505,0,0.191,0.0521,0.0,0.153,0.414,86.578,4
"2tTmW7RDtMQtBk7m2rYeSw","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo",47,-5,1,IT,2023-11-01,90,false,198937,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
"26Mb7G8uQIo2uXYnAAUFUn",Too late,"Nitro, Madame",48,2,-7,IT,2023-11-01,53,true,195045,OUTSIDER,2023-10-10,0.701,0.754,0,-4.55,0,0.0729,0.124,0.0,0.0779,0.46,90.996,4
"7ko9EAsZ2N1ZpEBlMUkR3J","Nana Thula (feat. Njelic, Young Stunna, Nkosazana Daughter & Xolani Guitars)","Kabza De Small, DJ Maphorisa, Njelic, Young Stunna, Nkosazana Daughter, Xolani Guitars",29,5,7,ZA,2023-10-31,62,false,492831,The Konka Mixtape : Sweet & Dust,2023-05-19,0.795,0.755,1,-8.849,1,0.0551,0.00987,0.00651,0.0272,0.53,112.998,4
"5Yx3xbh3ob1TzcSkTZRYjT",Ka Valungu,"Tebza De DJ, DJ Nomza The King",30,-5,10,ZA,2023-10-31,65,false,300302,Ka Valungu,2023-07-25,0.817,0.731,11,-8.817,1,0.0429,0.000109,0.206,0.353,0.299,112.978,4
"6KRsQtqdY4EilCDbWW1EgV",Hie' Kommie Bokke,Leon Schuster,31,-27,19,ZA,2023-10-31,55,false,341682,Hie' Kommie Bokke!,1995-09-01,0.794,0.922,9,-5.227,1,0.251,0.0424,0.0,0.291,0.592,138.066,4
"1AVIL2s4vkE92Qupej37JR",uLala Kanjani (feat. LeeMcKrazy & Skandisoul),"Dj Jaivane, LeeMcKrazy, Skandisoul",32,-1,-4,ZA,2023-10-31,61,false,347245,uLala Kanjani (feat. LeeMcKrazy & Skandisoul),2023-07-19,0.874,0.405,11,-11.942,1,0.0568,0.00126,0.000707,0.0443,0.491,111.012,4
